Date,Count,temp,humidity,precip,precipcover,windgust,windspeed,winddir,cloudcover,visibility,uvindex,conditions,AQI
6/10/24,255,85.2,73.7,0.029,8.33,27.9,15.4,190.2,35.9,9.9,10,"Rain, Partially cloudy",21
6/11/24,23,79.7,89.5,2.309,70.83,29.8,11.3,151.2,69.9,7.6,2,"Rain, Partially cloudy",13
6/12/24,19,78.3,93.3,4.225,66.67,31.5,15.1,146.6,82.2,6.9,1,"Rain, Partially cloudy",10
6/13/24,74,79.8,86.5,0.246,25,35.3,15.3,203.3,72.3,9.4,4,"Rain, Partially cloudy",18
6/14/24,141,81.5,82.2,0.359,41.67,31.1,10.9,205.3,64.2,9.4,6,"Rain, Partially cloudy",19
6/15/24,289,83.1,69.3,0.029,4.17,11.9,9.5,228.4,65.6,9.9,7,"Rain, Partially cloudy",23
6/16/24,336,84.6,72.1,0,0,19.7,11.7,67.5,40.8,9.9,8,Partially cloudy,27
6/17/24,256,84.9,70,0,0,30.8,21.9,81.6,41.7,9.9,10,Partially cloudy,26
6/18/24,302,84.6,65.4,0,0,26.4,16.1,86,32.8,9.9,10,Partially cloudy,26
6/19/24,282,84.5,73.4,0.058,8.33,31.6,22.5,87.9,49.6,9.7,10,"Rain, Partially cloudy",26
6/20/24,217,83.9,73.2,0.099,25,28.7,17.8,68.7,48.6,9.9,10,"Rain, Partially cloudy",24
6/21/24,379,84.8,76.4,0.023,4.17,23,13.3,97.8,45.2,9.9,10,"Rain, Partially cloudy",28
6/22/24,205,82.7,84.4,0.255,50,29.8,14,118,53.9,9.8,7,"Rain, Partially cloudy",25
6/23/24,257,82.5,78.3,0.397,37.5,28.7,14.5,116.6,51.3,9.8,10,"Rain, Partially cloudy",26
6/24/24,191,82.8,76.7,0.025,4.17,19.5,14.2,118,53.3,9.9,9,"Rain, Partially cloudy",24
6/25/24,160,83.1,78.1,0.23,20.83,26.4,10.3,226.8,36.1,9.8,10,"Rain, Partially cloudy",25
6/26/24,161,82.9,82.6,0.034,16.67,14.5,8.2,227.3,36.6,9.9,9,"Rain, Partially cloudy",26
6/27/24,240,84.9,76.9,0.196,16.67,23,12.5,177.7,29.8,9.7,10,"Rain, Partially cloudy",26
6/28/24,221,84.4,76.5,0.233,12.5,31.1,12.8,149.9,21.1,9.7,10,"Rain, Partially cloudy",24
6/29/24,374,85,76.5,0,0,21.9,13.4,80.4,27.8,9.9,9,Partially cloudy,27
6/30/24,69,81.5,85.1,0.678,33.33,23,13.9,79.1,44,9.4,4,"Rain, Partially cloudy",10
7/1/24,125,82.2,81,0.25,16.67,18.3,12.3,115.2,30,9.8,10,"Rain, Partially cloudy",20
7/2/24,166,85.8,76.1,0.116,16.67,18.3,13.9,122.1,33.7,9.7,10,"Rain, Partially cloudy",23
7/3/24,344,86.2,77.5,0.15,12.5,21.9,14.5,92.2,36.7,9.9,10,"Rain, Partially cloudy",26
7/4/24,236,86.4,73,0,0,20.8,13,90.4,21.2,9.9,10,Partially cloudy,24
7/5/24,357,85.8,73.7,0,0,23,17.1,79,34.9,9.9,9,Partially cloudy,26
7/6/24,393,85.9,68.5,0,0,17.2,9.9,97.1,26.6,9.9,10,Partially cloudy,26
7/7/24,431,87.2,73.4,0.002,4.17,17.2,14,127.2,38.8,9.9,10,"Rain, Partially cloudy",26
7/8/24,297,87.5,74.4,0,0,18.3,14.3,162.7,25.4,9.9,7,Partially cloudy,21
7/9/24,192,86.5,73.1,0.184,8.33,29.8,14.1,119.9,45.4,9.9,2,"Rain, Partially cloudy",26
7/10/24,316,84.8,73.1,0.052,12.5,35.6,12.8,82.3,34,9.9,2,"Rain, Partially cloudy",26
7/11/24,224,81,72.6,0.144,25,29.9,16.5,245.4,65.9,9.5,1,"Rain, Partially cloudy",26
7/12/24,553,82.4,75,0.013,8.33,32.2,13.7,189.9,57.3,9.9,5,"Rain, Partially cloudy",30
7/13/24,638,84.7,78.2,0,0,22.2,13,93.2,32.2,9.9,7,Partially cloudy,34
7/14/24,605,86.9,76.5,0,0,21.3,14.2,91.7,43.1,9.9,8,Partially cloudy,35
7/15/24,364,86.1,75.1,0,0,18.3,12,101.1,34.4,9.9,5,Partially cloudy,26
7/16/24,346,86.7,70.6,0.01,12.5,20.8,14.5,112.1,36.7,9.9,7,"Rain, Partially cloudy",26
7/17/24,393,86.8,70.8,0,0,20.8,14,96.7,35.5,9.9,6,Partially cloudy,29
7/18/24,299,87.6,69.8,0.008,4.17,24.2,13.1,129.6,30.9,9.9,7,"Rain, Partially cloudy",27
7/19/24,376,87.8,72.9,0.029,16.67,21.9,14.5,134.5,35.8,9.8,7,"Rain, Partially cloudy",27
7/20/24,479,86.8,74.5,0.475,12.5,28.1,14,111.7,35.2,9.8,5,"Rain, Partially cloudy",30
7/21/24,484,87.1,76.3,0.06,16.67,28,15.4,100.3,41,9.8,6,"Rain, Partially cloudy",30
7/22/24,111,81.6,85.3,0.756,50,31.6,14.3,167.3,49.4,9.6,4,"Rain, Partially cloudy",12
7/23/24,198,84.5,80.6,0.137,20.83,27.7,16.3,103.3,34.6,9.9,6,"Rain, Partially cloudy",16
7/24/24,292,87.1,73.6,0.025,8.33,31.1,17,107.8,38.9,9.9,7,"Rain, Partially cloudy",23
7/25/24,304,86.9,70.7,0.003,4.17,23.3,15.2,101.4,28.7,9.9,8,"Rain, Partially cloudy",26
7/26/24,415,86.5,70.2,0,0,20.8,13,126.4,25.2,9.9,7,Partially cloudy,28
7/27/24,517,86.8,70.3,0,0,25.3,13.2,128.8,21.7,9.9,8,Partially cloudy,31
7/28/24,410,86.3,71.4,0.077,12.5,18.3,14.1,158.1,33.4,9.9,5,"Rain, Partially cloudy",28
7/29/24,191,83.8,79.7,0.22,20.83,35.6,8.5,286.1,35.2,9.8,2,"Rain, Partially cloudy",17
7/30/24,157,84.3,76.9,0,0,19.7,11.5,149.9,26.9,9.9,1,Partially cloudy,19
7/31/24,272,86.6,73.7,0.124,8.33,23,11.6,104.8,34.6,9.8,8,"Rain, Partially cloudy",20
8/1/24,255,87.6,72.8,0.024,8.33,24.2,13.9,90.6,34.4,9.9,7,"Rain, Partially cloudy",23
8/2/24,222,86.6,76.1,0.202,25,36.6,18.5,87.2,44.3,9.6,5,"Rain, Partially cloudy",23
8/3/24,191,84.7,77.9,0.698,41.67,41,19.4,115.1,49.2,9.4,3,"Rain, Partially cloudy",20
8/4/24,146,83.9,80.5,0.532,37.5,38.1,21.3,149.8,51.9,9.5,4,"Rain, Partially cloudy",21
8/5/24,194,86.4,75.6,0.124,16.67,33.3,17.3,191.2,45.4,9.9,3,"Rain, Partially cloudy",23
8/6/24,206,86.8,75.1,0.325,8.33,33.4,15.8,218.7,31.8,9.9,5,"Rain, Partially cloudy",24
8/7/24,273,85.9,78.4,0.251,8.33,31.6,15,234,36.9,9.7,7,"Rain, Partially cloudy",23
8/8/24,241,85.9,76.9,0.024,8.33,29.9,12.5,218.5,36.7,9.9,2,"Rain, Partially cloudy",24
8/9/24,288,84,77.8,0.284,4.17,31.8,12.5,204.1,30.3,9.8,4,"Rain, Partially cloudy",25
8/10/24,446,85.8,73.5,0,0,15.4,12.7,165.4,14.9,9.9,7,Clear,30
8/11/24,509,86.1,75,0,0,20.8,13.4,111.4,19.1,9.9,7,Clear,31
8/12/24,293,85.8,75.6,0.025,4.17,23,13.4,103.3,20.7,9.9,7,"Rain, Partially cloudy",25
8/13/24,336,86.6,75.4,0.075,16.67,19.7,10.4,103.4,20.3,9.9,7,"Rain, Partially cloudy",28
8/14/24,292,87.8,73.6,0.056,4.17,20.8,9.5,132.9,27.4,9.9,8,"Rain, Partially cloudy",26
8/15/24,232,85.6,77.7,0.689,20.83,27.4,16.7,57.1,47.2,9.6,7,"Rain, Partially cloudy",26
8/16/24,178,83.8,76.2,0.456,33.33,24.9,14.2,52.8,72.9,9.6,2,"Rain, Partially cloudy",24
8/17/24,458,85.4,64.1,0,0,23.3,15,79,64.3,9.9,6,Partially cloudy,30
8/18/24,408,84,72.4,0.014,8.33,20.8,14,108.4,32.6,9.9,7,"Rain, Partially cloudy",29
8/19/24,202,83.8,79.4,0.059,8.33,29.8,11.4,215.7,24.3,9.8,1,"Rain, Partially cloudy",25
8/20/24,261,86.4,74,0.004,8.33,25.3,16.9,230,22.9,9.9,5,"Rain, Partially cloudy",26
8/21/24,225,83.3,78.9,0.081,12.5,37.8,10.3,209.5,26,9.7,8,"Rain, Partially cloudy",25
8/22/24,103,80.8,85,0.491,20.83,41.6,11.5,56.9,30.7,9.6,1,"Rain, Partially cloudy",10
8/23/24,288,83.8,78.2,0.353,20.83,30.8,16.5,77.4,35.6,9.6,2,"Rain, Partially cloudy",26
8/24/24,367,83.2,78.3,0.226,20.83,36.7,15,82.6,39.4,9.8,4,"Rain, Partially cloudy",26
8/25/24,244,83,81.9,0.211,20.83,18.1,9.8,77.7,48.3,9.7,3,"Rain, Partially cloudy",24
8/26/24,259,84.6,78.1,0.289,37.5,36.8,12.5,97.5,45.4,9.8,8,"Rain, Partially cloudy",23
8/27/24,223,86.6,74.6,0,0,24.2,16,85.2,50.1,9.9,4,Partially cloudy,23
8/28/24,202,84.8,77.8,0.042,20.83,31.1,14.5,112.6,43.5,9.8,4,"Rain, Partially cloudy",23
8/29/24,114,81.3,84.8,1.032,70.83,40.3,13.3,85.7,59.9,9.5,2,"Rain, Partially cloudy",21
8/30/24,279,83.5,78.9,0.209,16.67,30.4,18.5,89.9,37.3,9.9,7,"Rain, Partially cloudy",23
8/31/24,261,81.4,83.4,0.486,33.33,29.5,16.4,127.5,55.5,9.5,4,"Rain, Partially cloudy",21
9/1/24,120,81.6,82.1,0.191,29.17,27.4,16.6,158.5,52.1,9.7,5,"Rain, Partially cloudy",21
9/2/24,220,82.8,84.1,0.177,41.67,24.2,14.9,142.8,47.9,9.9,8,"Rain, Partially cloudy",23
9/3/24,75,82,87.9,0.438,41.67,40.3,12.3,117.1,47.9,9.6,1,"Rain, Partially cloudy",10
9/4/24,248,85.6,81.8,0.003,4.17,23,15.1,110.5,46,9.9,4,"Rain, Partially cloudy",21
9/5/24,281,85.4,79,0.094,12.5,25.3,14.4,102.8,43.3,9.8,5,"Rain, Partially cloudy",21
9/6/24,366,85.9,76.3,0.01,12.5,21.4,13.9,115,37.1,9.9,7,"Rain, Partially cloudy",26
9/7/24,480,85.6,77.8,0.034,16.67,20.8,13.9,140,31.7,9.9,6,"Rain, Partially cloudy",30
9/8/24,416,85.3,77.3,0.378,16.67,23,13.4,122.5,36.4,9.9,7,"Rain, Partially cloudy",30
9/9/24,234,85.1,81.6,0.951,33.33,24.2,11.8,141.5,37.8,9.6,7,"Rain, Partially cloudy",24
9/10/24,88,81.7,90.5,0.425,50,19.9,11.3,100.8,54.9,9.6,7,"Rain, Partially cloudy",21
9/11/24,185,83.5,84.8,1.124,41.67,21.9,13.4,143.8,53.5,9.3,6,"Rain, Partially cloudy",21
9/12/24,160,84.5,83.3,0.031,16.67,16.1,12.3,159.3,37.2,9.9,5,"Rain, Partially cloudy",20
9/13/24,273,85.2,79.8,0.162,20.83,36.7,12.4,155.8,31.9,9.8,4,"Rain, Partially cloudy",25
9/14/24,313,83.8,84.5,0.473,12.5,25.3,9.3,280.1,31.8,9.6,5,"Rain, Partially cloudy",25
9/15/24,170,82.8,87.3,0.153,20.83,17.9,8.5,272.2,30.2,9.8,4,"Rain, Partially cloudy",10
9/16/24,240,83.6,81.4,0.214,8.33,21.9,13.4,267.8,32.6,9.8,6,"Rain, Partially cloudy",14
9/17/24,151,83.5,78.2,0.002,4.17,19.7,9,238.5,42.9,9.9,4,"Rain, Partially cloudy",14
9/18/24,256,82.7,78.5,0.183,25,24.2,11.7,143.1,43.5,9.7,4,"Rain, Partially cloudy",16
9/19/24,169,80,86,1.101,37.5,40.7,10.5,282.8,43.5,9.6,7,"Rain, Partially cloudy",18
9/20/24,300,81.6,80,0,0,22.4,14.6,30.9,29.6,9.9,6,Partially cloudy,27
9/21/24,410,83.8,74.4,0,0,19.7,12.2,45.1,23.3,9.9,6,Partially cloudy,28
9/22/24,380,83.7,73.8,0.014,8.33,18.3,11.7,37.2,28.7,9.9,4,"Rain, Partially cloudy",27
9/23/24,285,84.6,73.2,0,0,21.8,13.7,71.8,37.5,9.9,6,Partially cloudy,26
9/24/24,215,85.8,72,0.005,4.17,23.5,16.4,96.4,42.8,9.9,5,"Rain, Partially cloudy",21
9/25/24,72,83.5,80.2,0.529,37.5,38.9,16.8,128.1,54.7,9.7,3,"Rain, Partially cloudy",10
9/26/24,55,85.5,77.5,0.26,25,46.1,28,154.8,62.1,9.4,4,"Rain, Partially cloudy",10
9/27/24,173,85.1,79.3,0.051,16.67,35.6,20.6,199.3,47.5,9.9,5,"Rain, Partially cloudy",13
9/28/24,414,86.3,79.7,0.005,12.5,24.2,12.7,177.4,28.3,9.9,4,"Rain, Partially cloudy",30
9/29/24,432,85.2,79.1,0,0,17.2,14.4,146,9.3,9.9,7,Clear,30
9/30/24,223,84.5,80.4,1.955,20.83,18.3,11.6,116.5,39.8,9.3,6,"Rain, Partially cloudy",24
10/1/24,286,85.2,78.5,0.172,8.33,13.2,12.2,134.3,17.7,9.8,6,Rain,26
10/2/24,310,84.2,76.4,0,0,9.2,10.7,143.6,17.5,9.9,4,Clear,28
10/3/24,287,84.6,73.6,0,0,18.6,11.5,99.3,18.8,9.9,7,Clear,24
10/4/24,152,82.7,80.5,1.164,25,21.9,12.6,65.4,37.7,9.4,4,"Rain, Partially cloudy",21
10/5/24,197,81.5,78.7,1.18,33.33,23,12.8,99.6,77.3,9.6,4,"Rain, Partially cloudy",23
10/6/24,72,80,85.7,1.785,45.83,27.7,14.5,109.8,82.2,9.2,1,"Rain, Partially cloudy",21
10/7/24,11,78,94.1,2.16,75,31.1,16.5,104,88.5,8.5,1,"Rain, Partially cloudy",23
10/8/24,70,79.4,91.5,0.052,33.33,21.3,8.2,285,75.1,9.8,1,"Rain, Partially cloudy",21
10/9/24,35,83.8,84.3,0.025,12.5,43.9,25.9,149.4,67.6,9.9,2,"Rain, Partially cloudy",10
10/10/24,421,81.1,72.1,0.022,4.17,47.6,26.4,265.6,66.4,9.9,5,"Rain, Partially cloudy",30
10/11/24,183,77.9,81.3,0.541,16.67,26.2,14.1,16.5,80.7,9.4,1,"Rain, Partially cloudy",14
10/12/24,321,79.2,79,0.883,37.5,23,14.1,67.5,88.4,9.3,2,"Rain, Partially cloudy",28
10/13/24,231,78.5,85.3,0.7,54.17,24.2,12.8,55.4,91.9,9.5,2,"Rain, Overcast",27
10/14/24,358,80.4,78.8,0,0,18.3,12.5,21.9,23.9,9.9,7,Partially cloudy,28
10/15/24,306,79.9,75.1,0,0,9.2,10.6,50.8,14.7,9.9,2,Clear,26
10/16/24,367,78.9,74.4,0,0,28.5,15.6,7.3,43.4,9.9,6,Partially cloudy,26
10/17/24,323,76.3,62.6,0,0,30.8,18.6,35.9,82.3,9.9,3,Partially cloudy,27
10/18/24,287,77.4,69,0.003,4.17,32.2,19.9,57.8,94.4,9.9,1,"Rain, Overcast",21
10/19/24,563,80,65.7,0.008,8.33,33.8,21.1,60.9,87.7,9.9,3,"Rain, Partially cloudy",35
10/20/24,503,79.4,72.2,0.671,25,34.4,17.8,49.8,67.1,9.1,4,"Rain, Partially cloudy",34
10/21/24,213,80.2,74.7,0.046,12.5,25.9,16.6,41.3,52.6,9.8,7,"Rain, Partially cloudy",12
10/22/24,175,81.3,75.3,0.079,29.17,32.2,17.5,44.6,66.4,9.9,5,"Rain, Partially cloudy",11
10/23/24,248,79.3,77.8,0.152,20.83,24.2,12.5,23.1,50.3,9.8,6,"Rain, Partially cloudy",19
10/24/24,300,77.8,78.4,0,0,19.7,12.6,39.7,43.9,9.9,6,Partially cloudy,26
10/25/24,436,79.3,66.7,0,0,23.3,14,56.1,25.5,9.9,6,Partially cloudy,30
10/26/24,413,78.3,70.1,0,0,24.2,15.5,55.3,36.3,9.9,3,Partially cloudy,29
10/27/24,471,77.9,60.1,0,0,24.8,15.5,62.2,35.7,9.9,4,Partially cloudy,30
10/28/24,260,79.2,66.2,0.004,8.33,28,18.6,65.7,45.2,9.9,2,"Rain, Partially cloudy",24
10/29/24,273,80.8,65.4,0,0,31.9,19,75.3,35.6,9.9,4,Partially cloudy,24
10/30/24,286,80.6,74.1,0.212,29.17,34.6,22.3,79,79.5,9.6,4,"Rain, Partially cloudy",25
10/31/24,337,79.7,67.8,0.08,20.83,32.2,21,76.3,72.5,9.9,5,"Rain, Partially cloudy",28
11/1/24,285,80.8,72.5,0.014,8.33,27.7,17.9,80.3,59.9,9.8,5,"Rain, Partially cloudy",26
11/2/24,364,80.2,76.7,0.135,25,31.1,15.8,73.5,60.4,9.8,6,"Rain, Partially cloudy",29
11/3/24,483,80.3,69.4,0.017,20.83,30.2,19.4,69.6,49.9,9.8,6,"Rain, Partially cloudy",29
11/4/24,251,80.7,70.4,0.007,4.17,34.9,20.5,75.2,65.5,9.9,3,"Rain, Partially cloudy",21
11/5/24,92,80.9,85,0.122,54.17,36.9,22.7,87.6,94.8,9.6,2,"Rain, Overcast",10
11/6/24,154,82.6,85.4,0.01,4.17,32.9,22,104.7,95.7,9.9,2,"Rain, Overcast",15
11/7/24,283,82.1,78.7,0.005,4.17,33.2,22,106.5,68.2,9.9,4,"Rain, Partially cloudy",16
11/8/24,368,80.9,75.3,0.078,29.17,33.3,14.9,95.4,50.7,9.7,3,"Rain, Partially cloudy",26
11/9/24,539,80.6,71.4,0.002,4.17,24.6,15.2,75.5,34.9,9.9,5,"Rain, Partially cloudy",34
11/10/24,426,80.5,74.8,0.102,29.17,31.1,19.5,87.9,68.8,9.8,4,"Rain, Partially cloudy",30
11/11/24,374,80.4,81.7,0.02,8.33,13.6,12,78.2,39.3,9.9,6,"Rain, Partially cloudy",29
11/12/24,292,80.9,75.9,0,0,21.9,14,62.4,55.7,9.9,5,Partially cloudy,26
11/13/24,323,79.9,68.2,0,0,33.4,21.9,68,61.8,9.9,4,Partially cloudy,28
11/14/24,345,78.6,62.6,0,0,25.3,14.6,100.1,54.9,9.9,5,Partially cloudy,28
11/15/24,508,75.5,73.7,0,0,25.1,10.8,340,23.8,9.9,5,Partially cloudy,31
11/16/24,605,73.4,65.8,0,0,25.3,15.2,38.8,47.1,9.9,6,Partially cloudy,36
11/17/24,516,77,52,0,0,24.2,13.8,74.8,95.3,9.9,2,Overcast,33
11/18/24,352,77.9,55.5,0,0,20.8,13.1,108.4,97.1,9.9,4,Overcast,30
11/19/24,324,78.2,57.5,0,0,26.4,12.4,136.5,94.3,9.9,1,Overcast,27
11/20/24,262,78.4,71.5,0,0,26.4,13.7,206.5,56.8,9.9,1,Partially cloudy,24
11/21/24,414,72.3,73.4,0.031,20.83,25.7,14.8,315.6,45.4,9.7,5,"Rain, Partially cloudy",30
11/22/24,560,62.5,49.5,0,0,26.7,16.5,314.3,0.1,9.9,6,Clear,31
11/23/24,660,60.8,58,0,0,20.4,12.3,316.3,0.8,9.8,6,Clear,34
11/24/24,541,65.9,62.5,0,0,19.7,9.7,17,14.6,9.9,6,Clear,33
11/25/24,435,69.9,72.7,0,0,20.2,13.2,22.2,19.7,9.9,3,Clear,33
11/26/24,452,72.8,75,0,0,15,9.6,35.5,25.9,9.9,3,Partially cloudy,32
11/27/24,582,71.5,75.8,0,0,15,9.3,67.7,10.3,9.9,6,Clear,36
11/29/24,502,74.8,78.2,0,0,20.8,7.2,316,32.7,9.9,5,Partially cloudy,34
11/30/24,432,70,80.7,0,0,25.7,11.2,340.5,66.9,9.9,1,Partially cloudy,30
12/1/24,479,68.1,75.4,0.005,4.17,24.6,12.6,329.7,57.9,9.9,2,"Rain, Partially cloudy",31
12/2/24,390,63.9,60.9,0,0,23.6,15.5,340.4,11.1,9.9,5,Clear,29
12/3/24,398,61.8,45.4,0,0,27.1,13.2,338.8,1.7,9.9,5,Clear,26
12/4/24,342,63.1,59,0,0,21.9,12,17.4,40.6,9.9,5,Partially cloudy,26
12/5/24,369,67.5,65.5,0,0,11.6,6.6,334.3,22.7,9.9,5,Partially cloudy,28
12/6/24,489,68.6,66.2,0,0,16.6,7.7,312.6,2.8,9.9,5,Clear,30
12/7/24,566,68.1,71.6,0,0,28.9,14.5,18.4,37.2,9.9,4,Partially cloudy,33
12/8/24,590,70.2,65.1,0,0,21.9,13,70.5,36.5,9.9,2,Partially cloudy,33
12/9/24,371,74.2,64.7,0,0,23,14,117.7,44.8,9.9,4,Partially cloudy,29
12/10/24,347,75.9,69,0,0,24.4,15.5,127.8,40.6,9.9,3,Partially cloudy,27
12/11/24,380,77.1,74.6,0.008,8.33,29.1,16.1,207.7,58.6,9.9,4,"Rain, Partially cloudy",26
12/12/24,415,65.6,60.8,0,0,30.8,17.5,12.1,91.7,9.9,3,Overcast,30
12/13/24,507,72.5,57.6,0,0,29.8,19.1,54.3,82,9.9,1,Partially cloudy,31
12/14/24,297,74.3,74.6,0.146,16.67,36.8,25.1,63.6,70.9,9.7,3,"Rain, Partially cloudy",25
12/15/24,415,75.4,73.6,0.019,8.33,35.5,22.2,60.7,80.9,9.9,3,"Rain, Partially cloudy",30
12/16/24,211,76.2,81.5,0.192,50,29.5,17.6,60.1,82.8,9.6,3,"Rain, Partially cloudy",21
12/17/24,197,77.3,85.5,0.131,37.5,28.5,16.9,80.4,64.8,9.8,1,"Rain, Partially cloudy",21
12/18/24,191,76.5,87.1,3.092,45.83,44.7,20.7,125.3,64.4,9.1,2,"Rain, Partially cloudy",23
12/19/24,300,75.5,82,0,0,16.6,11.7,22,24,9.7,4,Partially cloudy,26
12/20/24,329,69.4,84.2,0,0,18.3,12,309.6,14.5,9.2,4,Clear,27
12/21/24,490,61.1,61.2,0,0,20.8,11.1,317.6,5.5,9.9,4,Clear,30
12/22/24,430,64.6,74.1,0,0,20.8,11.8,349.5,27.5,9.9,4,Partially cloudy,30
12/23/24,415,68.6,73.7,0,0,21.5,14.4,62.1,35.6,9.9,4,Partially cloudy,30
12/24/24,410,69.6,81.2,0.022,8.33,23,14.1,5.3,41.8,9.8,4,"Rain, Partially cloudy",30
12/26/24,291,74.8,76.3,0.005,4.17,21,11,69.7,55.1,9.9,4,"Rain, Partially cloudy",25
12/27/24,249,76.1,76.8,0.008,12.5,25.3,14.9,121.1,51.5,9.9,1,"Rain, Partially cloudy",26
12/28/24,199,76.4,75.6,0,0,29.9,19.4,118.4,68,9.9,2,Partially cloudy,20
12/29/24,112,73.7,83.6,0.416,45.83,31.9,20.5,145.1,88.8,9.5,1,"Rain, Partially cloudy",12
12/30/24,289,75,87.7,0,0,14.3,12.3,153.8,54.3,9.9,2,Partially cloudy,23
12/31/24,444,75.3,85.5,0.022,4.17,33.3,12.2,226.7,31.4,8.1,4,"Rain, Partially cloudy",30